Trial,Accuracy,Duration,Params,BestAccuracy
38,0.7936260855317058,506.6273787021637,"{'n_estimators': 155, 'max_depth': 25, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': None, 'bootstrap': False, 'criterion': 'entropy'}",0.8156234638702278
39,0.8138210716041291,173.55442881584167,"{'n_estimators': 674, 'max_depth': 30, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'log2', 'bootstrap': False, 'criterion': 'gini'}",0.8156234638702278
40,0.8127150581681141,108.3907413482666,"{'n_estimators': 598, 'max_depth': 20, 'min_samples_split': 16, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'criterion': 'gini'}",0.8156234638702278
41,0.8154596100278552,101.97932863235474,"{'n_estimators': 373, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': False, 'criterion': 'gini'}",0.8156234638702278
42,0.8144355235130264,78.18649172782898,"{'n_estimators': 293, 'max_depth': 30, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': False, 'criterion': 'gini'}",0.8156234638702278
43,0.8162788792397182,102.99212408065796,"{'n_estimators': 378, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': False, 'criterion': 'gini'}",0.8162788792397182
44,0.8091922005571031,85.38813757896423,"{'n_estimators': 422, 'max_depth': 15, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'bootstrap': False, 'criterion': 'gini'}",0.8162788792397182
45,0.808905456332951,114.19922089576721,"{'n_estimators': 497, 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 12, 'max_features': 'log2', 'bootstrap': False, 'criterion': 'gini'}",0.8162788792397182
46,0.6997378338522038,40.578336238861084,"{'n_estimators': 280, 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 16, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'entropy'}",0.8162788792397182
47,0.7882189087334098,447.03975105285645,"{'n_estimators': 217, 'max_depth': 30, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': None, 'bootstrap': False, 'criterion': 'gini'}",0.8162788792397182
48,0.7907586432901852,104.53115248680115,"{'n_estimators': 381, 'max_depth': 9, 'min_samples_split': 13, 'min_samples_leaf': 5, 'max_features': 'log2', 'bootstrap': False, 'criterion': 'entropy'}",0.8162788792397182
49,0.815705390791414,96.72846412658691,"{'n_estimators': 315, 'max_depth': 30, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8162788792397182
50,0.8146403408159921,40.16176652908325,"{'n_estimators': 137, 'max_depth': 30, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8162788792397182
51,0.815705390791414,104.26265239715576,"{'n_estimators': 336, 'max_depth': 30, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8162788792397182
52,0.8152547927248894,97.29804348945618,"{'n_estimators': 329, 'max_depth': 30, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8162788792397182
53,0.8166065869244634,81.72927474975586,"{'n_estimators': 265, 'max_depth': 30, 'min_samples_split': 19, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
54,0.8153776831066688,75.64385604858398,"{'n_estimators': 254, 'max_depth': 30, 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
55,0.8139849254465017,94.26448822021484,"{'n_estimators': 322, 'max_depth': 30, 'min_samples_split': 18, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
56,0.8161150253973456,130.86133432388306,"{'n_estimators': 428, 'max_depth': 30, 'min_samples_split': 19, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
57,0.8134524004587907,85.7611255645752,"{'n_estimators': 442, 'max_depth': 30, 'min_samples_split': 19, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'criterion': 'gini'}",0.8166065869244634
58,0.8136981812223497,132.63794326782227,"{'n_estimators': 483, 'max_depth': 20, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
59,0.8131246927740455,161.79445886611938,"{'n_estimators': 560, 'max_depth': 30, 'min_samples_split': 17, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
60,0.7405784040635753,47.495537519454956,"{'n_estimators': 422, 'max_depth': 5, 'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
61,0.8079632967393086,85.64377665519714,"{'n_estimators': 338, 'max_depth': 30, 'min_samples_split': 17, 'min_samples_leaf': 20, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
62,0.815705390791414,65.76703667640686,"{'n_estimators': 223, 'max_depth': 30, 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
63,0.8152547927248894,67.20276379585266,"{'n_estimators': 227, 'max_depth': 30, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
64,0.8164427330820908,80.36728239059448,"{'n_estimators': 266, 'max_depth': 30, 'min_samples_split': 19, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
65,0.772529903326233,30.518074989318848,"{'n_estimators': 210, 'max_depth': 7, 'min_samples_split': 19, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
66,0.8123463870227757,65.36496496200562,"{'n_estimators': 275, 'max_depth': 15, 'min_samples_split': 16, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
67,0.7962477470096674,32.66581082344055,"{'n_estimators': 177, 'max_depth': 10, 'min_samples_split': 18, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
68,0.815418646567262,114.69442939758301,"{'n_estimators': 398, 'max_depth': 30, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
69,0.8100114697689661,68.21323418617249,"{'n_estimators': 256, 'max_depth': 30, 'min_samples_split': 19, 'min_samples_leaf': 11, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
70,0.8131656562346387,64.22937297821045,"{'n_estimators': 335, 'max_depth': 30, 'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'criterion': 'gini'}",0.8166065869244634
71,0.815705390791414,94.40748906135559,"{'n_estimators': 307, 'max_depth': 30, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
72,0.8152547927248894,86.5270779132843,"{'n_estimators': 297, 'max_depth': 30, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
73,0.8164017696214976,106.09185099601746,"{'n_estimators': 353, 'max_depth': 30, 'min_samples_split': 19, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
74,0.8147222677371785,112.73667883872986,"{'n_estimators': 389, 'max_depth': None, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
75,0.8162788792397182,108.28036165237427,"{'n_estimators': 357, 'max_depth': 30, 'min_samples_split': 17, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
76,0.6921595936424709,26.82887554168701,"{'n_estimators': 356, 'max_depth': 3, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
77,0.7904718990660331,73.23619318008423,"{'n_estimators': 437, 'max_depth': 9, 'min_samples_split': 17, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
78,0.8163198427003113,106.58942127227783,"{'n_estimators': 354, 'max_depth': 30, 'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
79,0.8156234638702278,153.94128346443176,"{'n_estimators': 520, 'max_depth': 30, 'min_samples_split': 18, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
80,0.7926429624774701,959.952463388443,"{'n_estimators': 469, 'max_depth': 30, 'min_samples_split': 16, 'min_samples_leaf': 3, 'max_features': None, 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
81,0.8165656234638702,114.19616985321045,"{'n_estimators': 358, 'max_depth': 30, 'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
82,0.816237915779125,119.51646018028259,"{'n_estimators': 369, 'max_depth': 30, 'min_samples_split': 17, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
83,0.8159102080943799,114.5862283706665,"{'n_estimators': 355, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
84,0.8145584138948059,118.18919444084167,"{'n_estimators': 408, 'max_depth': 20, 'min_samples_split': 17, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
85,0.7746600032770768,56.106141805648804,"{'n_estimators': 368, 'max_depth': 7, 'min_samples_split': 16, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
86,0.7393495002457807,31.437891960144043,"{'n_estimators': 389, 'max_depth': 5, 'min_samples_split': 17, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'criterion': 'gini'}",0.8166065869244634
87,0.8136981812223497,129.27670001983643,"{'n_estimators': 433, 'max_depth': 30, 'min_samples_split': 18, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
88,0.8159921350155661,223.13213205337524,"{'n_estimators': 730, 'max_depth': 30, 'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
89,0.7862936260855317,315.69947838783264,"{'n_estimators': 276, 'max_depth': 10, 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_features': None, 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
90,0.8109536293626085,209.8775599002838,"{'n_estimators': 876, 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
91,0.816237915779125,211.6653950214386,"{'n_estimators': 680, 'max_depth': 30, 'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.8166065869244634
92,0.816770440766836,203.05521750450134,"{'n_estimators': 645, 'max_depth': 30, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.816770440766836
93,0.8158692446337866,198.39359545707703,"{'n_estimators': 641, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.816770440766836
94,0.8107078485990497,192.91784167289734,"{'n_estimators': 686, 'max_depth': 30, 'min_samples_split': 8, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.816770440766836
95,0.8166475503850565,241.6222927570343,"{'n_estimators': 751, 'max_depth': 30, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.816770440766836
96,0.8155005734884483,241.88034391403198,"{'n_estimators': 765, 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.816770440766836
97,0.816237915779125,224.57754707336426,"{'n_estimators': 712, 'max_depth': 30, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'gini'}",0.816770440766836
98,0.8157873177126004,427.1133599281311,"{'n_estimators': 839, 'max_depth': 30, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': False, 'criterion': 'entropy'}",0.816770440766836
99,0.6952728166475504,46.22965335845947,"{'n_estimators': 862, 'max_depth': 3, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'criterion': 'gini'}",0.816770440766836
